time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-09-19 09:30:00-04:00,MLTrader,c979026d5703494cadf4cbc9eef7de4c,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-09-19 09:30:00-04:00,MLTrader,aacf5a4fc9744511a640abd32de9cf95,SPY,buy,stop,fill,1,day,0.0,1,stock,571.546517944336,240.0,0.0
2024-09-19 09:30:00-04:00,MLTrader,023c04cfaf2d47888420822f93163af5,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-09-19 09:30:00-04:00,MLTrader,9a61a25c100a4db8850b10fcccfa7614,SPY,buy,stop,fill,1,day,0.0,1,stock,572.6384948730469,599.0,0.0
2024-10-22 09:30:00-04:00,MLTrader,44a79d2e643b41fbbd766ecff98564f1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-10-22 09:30:00-04:00,MLTrader,44a79d2e643b41fbbd766ecff98564f1,SPY,sell,market,fill,1,gtc,0.0,1,stock,581.0499877929688,430.0,0.0
2024-11-04 09:30:00-05:00,MLTrader,850e8d2f69b9472a97986d7544f5f179,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-11-04 09:30:00-05:00,MLTrader,850e8d2f69b9472a97986d7544f5f179,SPY,sell,market,fill,1,gtc,0.0,1,stock,571.1799926757812,656.0,0.0
2024-11-11 08:30:00-05:00,MLTrader,91026325222a4f7caa5862886d7b8a76,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-11-11 08:30:00-05:00,MLTrader,5ced8893b8134c7e9fca62d6a857d8ec,SPY,buy,stop,fill,1,day,0.0,1,stock,599.8099975585938,656.0,0.0
